# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in All F02 field AND MagI between 17.5 and 24.75 AND Spectroscopic Redshift between 0.5 and 0.9 AND  Spectroscopic Redshift quality flag  in (2,3,4,9,22,23,24,29)
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	MAG_U_CFHTLS 	MAGERR_AUTO_U 	MAG_G_CFHTLS 	MAGERR_AUTO_G 	MAG_R_CFHTLS 	MAGERR_AUTO_R 	MAG_I_CFHTLS 	MAGERR_AUTO_I 	MAG_Z_CFHTLS 	MAGERR_AUTO_Z 	MAG_AUTO_J_WIRDS 	MAGERR_AUTO_J_WIRDS 	MAG_AUTO_H_WIRDS 	MAGERR_AUTO_H_WIRDS 	MAG_AUTO_K_WIRDS 	MAGERR_AUTO_K_WIRDS 	AGE 	E(B-V) 	STELLAR_MASS 	SFR 	 	ZMETHOD 	EW_OII_3727 	D_EW_OII_3727 	EW_OIII_5007 	D_EW_OIII_5007 	EW_HALPHA 	D_EW_HALPHA 	EW_HBETA 	D_EW_HBETA 	 
020181662	VVDS-J022522.08-043559.4	36.3420063	-4.5998381	0.6083	4	23.7831	-99.9	-99.9	24.5806	0.082	24.3805	0.093	24.1023	0.0923	23.7831	0.1155	24.574892	0.029100	24.376638	0.015400	23.988775	0.014200	23.548981	0.013400	23.745976	0.040300	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	227272000	0.100	8.57722	-0.213639	4	M	-41.94	4.79	-116.48	12.52	0.00	-9.99	-17.58	6.79
020181671	VVDS-J022750.50-043555.2	36.9604545	-4.5986723	0.6294	2	23.4638	-99.9	-99.9	24.1957	0.1189	23.8716	0.0806	23.6484	0.0831	23.4638	0.07	24.290189	0.018100	23.784852	0.010000	23.648586	0.010000	23.540279	0.011100	23.535608	0.027400	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	9999980	0.300	8.11791	1.12286	4	V	-0.16	2.89	-6.13	-2.00	0.00	-9.99	-6.13	-2.00
020181682	VVDS-J022613.08-043555.2	36.554534	-4.5986787	0.8742	2	23.651	-99.9	-99.9	25.1708	0.1723	24.7659	0.1222	24.5587	0.1235	23.651	0.0782	25.140095	0.046900	24.845810	0.024200	24.429344	0.021800	23.534615	0.013200	23.273195	0.026600	22.780675	0.072100	22.413129	0.048600	22.434619	0.049900	718701000	0.300	9.45027	0.738067	3	V	-19.31	3.70	0.00	-9.99	0.00	-9.99	-9.87	9.64
020181766	VVDS-J022721.28-043553.6	36.8387059	-4.5982454	0.8890	2	23.6033	-99.9	-99.9	24.9536	0.1656	24.7442	0.1351	24.2523	0.105	23.6033	0.087	24.741247	0.030200	24.430050	0.015500	24.287594	0.018000	23.544984	0.012600	23.365274	0.026500	22.917906	0.071800	24.229408	0.274200	23.058727	0.104500	180529000	0.200	9.04950	0.481900	-99.9	E	-45.35	4.30	0.00	-9.99	0.00	-9.99	-6.35	7.69
020181830	VVDS-J022756.56-043556.4	36.9856794	-4.5990132	0.6248	4	22.6045	-99.9	-99.9	23.7636	0.0674	23.4503	0.0539	22.843	0.0403	22.6045	0.0352	23.864043	0.015800	23.472755	0.010000	22.869038	0.010000	22.515408	0.010000	22.454758	0.014200	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	227272000	0.200	9.24100	0.450135	-99.9	E	-54.62	10.57	-54.45	11.57	0.00	-9.99	-25.59	5.83
020181947	VVDS-J022548.26-043554.4	36.451103	-4.598464	0.7286	2	22.9528	-99.9	-99.9	25.0092	0.1419	24.4096	0.1108	23.9721	0.0846	22.9528	0.0667	26.094947	0.125100	24.889535	0.026600	24.146039	0.017600	23.236746	0.010600	22.811315	0.018400	22.012658	0.064900	21.244411	0.021000	20.823664	0.013400	2500000000	0.500	10.2232	1.02121	3	K	-22.06	6.98	-6.72	11.53	0.00	-9.99	-10.21	-2.00
020182074	VVDS-J022557.61-043557.0	36.490068	-4.5991924	0.7014	3	22.7827	-99.9	-99.9	23.8312	0.0595	23.292	0.046	23.7097	0.0776	22.7827	0.0499	23.934053	0.018700	23.604532	0.010000	23.054674	0.010000	22.516430	0.010000	22.405867	0.014400	22.373245	0.112100	22.126906	0.058100	21.704533	0.036900	227272000	0.200	9.34356	0.552699	4	K	-42.71	10.56	-22.38	17.17	0.00	-9.99	-4.71	17.54
020182087	VVDS-J022626.42-043624.0	36.6100899	-4.6066889	0.6918	3	19.8401	-99.9	-99.9	19.8966	0.0139	19.7518	0.0154	19.8879	0.0196	19.8401	0.0251	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	9999980	0.200	9.52863	2.55481	4	K	-46.97	4.39	-35.64	22.30	0.00	-9.99	-14.24	5.66
020182281	VVDS-J022649.15-043550.9	36.7048191	-4.5974983	0.5565	2	22.6093	-99.9	-99.9	24.7815	0.1428	24.1907	0.1037	23.4449	0.0671	22.6093	0.0444	24.580706	0.028500	24.262426	0.014500	23.514858	0.010000	22.868086	0.010000	22.161669	0.010000	21.449632	0.022600	21.113394	0.018600	20.701453	0.015000	8000000000	0.300	10.1672	0.337550	2	V	-10.80	3.21	-7.89	5.15	0.00	-9.99	-6.33	4.47
020182297	VVDS-J022549.60-043559.4	36.4567023	-4.5998499	0.6203	4	20.2874	-99.9	-99.9	23.0356	0.0436	22.0614	0.0235	21.1117	0.0139	20.2874	0.0114	23.625924	0.018400	22.467809	0.010000	21.352497	0.010000	20.478367	0.010000	20.166778	0.010000	19.599980	0.011000	19.243860	0.010000	19.002231	0.010000	4750000000	0.100	10.9053	0.118930	2	K	-7.53	1.02	-0.33	1.66	0.00	-9.99	-2.53	1.45
020182460	VVDS-J022628.58-043549.2	36.6190956	-4.5970109	0.5908	2	22.9811	-99.9	-99.9	99.99	99.99	25.9076	0.367	23.8068	0.0778	22.9811	0.0511	26.694295	0.158600	25.384195	0.033300	23.966488	0.012000	23.099477	0.010000	22.720836	0.013500	21.988027	0.027200	21.599132	0.021600	21.324957	0.019500	3500000000	0.300	9.93322	-0.313686	1	K	-13.04	3.63	-8.38	7.78	0.00	-9.99	-7.26	8.01
020182486	VVDS-J022730.77-043550.0	36.8782496	-4.5972296	0.8431	4	23.3267	-99.9	-99.9	24.8003	0.1293	24.4248	0.1007	24.0445	0.0875	23.3267	0.0592	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	101518000	0.500	9.40451	1.49342	-99.9	E	-38.39	6.11	-27.46	8.29	0.00	-9.99	-2.04	9.01
020182654	VVDS-J022749.92-043551.7	36.9580014	-4.5977019	0.7565	2	21.9208	-99.9	-99.9	25.9509	0.4661	24.5125	0.1429	23.1272	0.0557	21.9208	0.0255	25.483777	0.067800	24.818397	0.024900	23.552994	0.010300	22.327958	0.010000	21.608569	0.010000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	6750000000	0.400	11.0930	0.619951	1	V	-3.81	3.38	-6.00	8.86	0.00	-9.99	-2.67	-2.00
020182680	VVDS-J022724.14-043550.3	36.8505993	-4.5973284	0.6348	3	21.3074	-99.9	-99.9	23.598	0.0706	22.8672	0.0439	22.0471	0.0286	21.3074	0.0159	23.863041	0.015900	23.054207	0.010000	22.116492	0.010000	21.351486	0.010000	21.046345	0.010000	20.613875	0.010000	20.228323	0.010000	19.939172	0.010000	321031000	0.400	10.1726	0.961887	-99.9	E	-5.05	1.07	-3.78	-2.00	0.00	-9.99	-2.90	2.47
020182684	VVDS-J022551.73-043550.7	36.4655618	-4.5974173	0.7022	4	21.345	-99.9	-99.9	24.8357	0.1169	23.4749	0.0459	22.4867	0.0276	21.345	0.0174	25.464700	0.059400	24.143383	0.011700	22.743356	0.010000	21.564088	0.010000	21.136841	0.010000	20.395601	0.013300	19.993809	0.010000	19.696699	0.010000	6250000000	0.100	10.8825	-0.552732	1	K	-77.65	9.77	-9.77	4.76	0.00	-9.99	-5.57	3.06
020182694	VVDS-J022547.78-043547.0	36.4491102	-4.5963898	0.8844	3	22.7524	-99.9	-99.9	26.5064	0.4103	25.0928	0.1547	24.1932	0.0895	22.7524	0.046	27.889835	0.495000	25.997979	0.058000	24.418046	0.017600	23.176125	0.010000	22.492476	0.010400	21.829193	0.039600	21.261434	0.015600	20.816279	0.010000	2300000000	0.100	10.4172	-1.14679	1	K	-10.36	4.33	0.00	-9.99	0.00	-9.99	-4.55	8.93
020182783	VVDS-J022721.65-043550.6	36.8402091	-4.5973995	0.6088	4	20.9632	-99.9	-99.9	22.691	0.0538	22.1249	0.0273	21.4303	0.0204	20.9632	0.0139	22.943906	0.010000	22.265441	0.010000	21.483814	0.010000	20.956624	0.010000	20.777528	0.010000	20.463880	0.010000	20.154991	0.010000	19.958516	0.010000	286119000	0.300	10.0556	0.998786	-99.9	V	-15.58	0.78	-2.71	1.23	0.00	-9.99	-8.25	2.02
020182790	VVDS-J022705.28-043546.3	36.7720118	-4.5962076	0.7866	9	23.7368	-99.9	-99.9	25.5216	0.219	24.4241	0.104	24.1916	0.0992	23.7368	0.0899	25.325811	0.053200	24.586899	0.019500	23.935971	0.014300	23.684060	0.015400	23.501815	0.032300	23.532158	0.118500	23.435274	0.122600	22.733433	0.072300	9999980	0.500	8.65932	1.68550	3	V	-20.60	3.26	0.00	-9.99	0.00	-9.99	-3.23	13.27
020182811	VVDS-J022551.57-043552.4	36.4649098	-4.597897	0.7002	3	21.6591	-99.9	-99.9	24.1023	0.0823	23.1973	0.0467	22.3365	0.0275	21.6591	0.0247	24.496300	0.042400	23.481283	0.011100	22.542956	0.010000	21.713288	0.010000	21.428641	0.010000	20.942701	0.038700	20.253509	0.013300	19.969699	0.010000	286119000	0.500	10.2847	1.22790	2	V	-20.93	2.39	-6.35	3.03	0.00	-9.99	-19.74	2.63
020182832	VVDS-J022802.54-043547.8	37.0105901	-4.5966303	0.8053	3	21.6121	-99.9	-99.9	23.0442	0.0454	22.6751	0.0336	22.2448	0.028	21.6121	0.0173	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	50000000	0.500	9.87393	2.25142	-99.9	E	-41.93	2.14	-3.78	1.68	0.00	-9.99	-12.40	4.87
020182836	VVDS-J022702.36-043550.8	36.7598634	-4.5974496	0.8235	3	23.5837	-99.9	-99.9	24.1248	0.0943	23.8811	0.081	24.1378	0.1156	23.5837	0.0996	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	9999980	0.300	8.33542	1.34037	4	K	-37.09	3.15	-64.83	14.22	0.00	-9.99	-20.22	15.29
020182926	VVDS-J022607.50-043545.5	36.5312656	-4.5959885	0.8468	4	23.3561	-99.9	-99.9	24.1583	0.0919	23.8782	0.0653	23.9513	0.0781	23.3561	0.0617	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	9999980	0.400	8.66482	1.66977	4	K	-64.40	2.09	-56.26	14.82	0.00	-9.99	-22.38	9.49
020183000	VVDS-J022711.78-043550.7	36.7990988	-4.5974407	0.6135	4	20.3546	-99.9	-99.9	22.1768	0.0327	21.5999	0.0208	20.8775	0.0142	20.3546	0.0101	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	127804000	0.500	10.4186	2.12754	3	K	-30.31	1.71	-6.55	2.27	0.00	-9.99	-11.87	2.04
020183007	VVDS-J022637.42-043553.8	36.6559305	-4.5982909	0.5602	4	19.7157	-99.9	-99.9	21.6026	0.0241	20.9029	0.015	20.2162	0.0104	19.7157	0.0073	22.001618	0.010000	21.192436	0.010000	20.285385	0.010000	19.809293	0.010000	19.594432	0.010000	19.217253	0.010000	18.866080	0.010000	18.617452	0.010000	321031000	0.300	10.5414	1.32908	3	K	-15.53	3.28	-4.45	1.42	0.00	-9.99	-18.00	1.31
020183009	VVDS-J022552.15-043546.0	36.4673303	-4.5961177	0.8584	2	22.7244	-99.9	-99.9	25.6942	0.3101	24.8868	0.1912	23.5754	0.0765	22.7244	0.0659	26.243906	0.153900	24.911711	0.030100	23.830003	0.014500	22.855048	0.010000	22.290810	0.012700	21.690684	0.055000	21.368797	0.027000	21.185891	0.021400	6000000000	0.000	10.4065	-0.916747	2	K	-8.10	5.70	-2.28	11.77	0.00	-9.99	0.00	-9.99
020183012	VVDS-J022633.79-043546.3	36.640793	-4.5962208	0.5923	4	23.0178	-99.9	-99.9	23.8749	0.0776	23.5473	0.0602	23.3902	0.0594	23.0178	0.0591	24.385171	0.017900	24.047184	0.010000	23.474203	0.010000	23.092536	0.010000	23.116858	0.018100	22.998997	0.062700	23.068977	0.078200	22.504886	0.051400	286119000	0.100	8.86466	-0.193308	4	K	-89.78	5.14	-83.25	14.40	0.00	-9.99	-21.12	10.51
020183295	VVDS-J022601.03-043542.5	36.5043233	-4.5951396	0.6580	4	23.9473	-99.9	-99.9	25.0007	0.0941	25.1323	0.1098	24.3093	0.0678	23.9473	0.0799	25.269130	0.053500	24.669906	0.020800	23.903133	0.013400	23.656252	0.014700	23.291430	0.027500	23.329767	0.212900	23.671854	0.194000	23.752900	0.194000	404154000	0.000	8.60306	-0.964770	4	K	-72.64	9.44	-273.50	37.00	0.00	-9.99	-50.42	10.33
020183308	VVDS-J022550.18-043543.0	36.4590903	-4.5952927	0.8970	3	23.1272	-99.9	-99.9	24.1007	0.072	23.8125	0.0581	23.6242	0.054	23.1272	0.0544	24.079524	0.013900	23.858509	0.010000	23.735197	0.010000	23.108067	0.010000	22.990378	0.015900	22.615980	0.085700	22.524960	0.051700	22.478131	0.046300	227272000	0.200	9.21666	0.823864	4	K	-59.78	1.86	0.00	-9.99	0.00	-9.99	-11.54	3.72
020183332	VVDS-J022711.52-043548.0	36.7980099	-4.5966913	0.6136	4	23.0546	-99.9	-99.9	24.345	0.1217	23.9008	0.0932	23.7941	0.1015	23.0546	0.0777	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	50000000	0.500	9.00346	1.38414	4	K	-58.88	6.82	-392.70	27.46	0.00	-9.99	-47.72	7.34
020183501	VVDS-J022602.50-043545.4	36.5104367	-4.5959653	0.7077	4	21.4118	-99.9	-99.9	22.8456	0.0332	22.3636	0.0216	21.8622	0.0167	21.4118	0.0148	23.087889	0.010000	22.570597	0.010000	22.034653	0.010000	21.492392	0.010000	21.311884	0.010000	21.168240	0.033100	20.899737	0.016600	20.729189	0.013200	286119000	0.200	9.84028	0.783499	3	K	-37.77	4.44	-28.00	6.68	0.00	-9.99	-17.42	5.78
020183502	VVDS-J022646.65-043542.0	36.6944039	-4.5950256	0.6121	4	22.0779	-99.9	-99.9	23.9391	0.079	23.4594	0.0585	22.5992	0.0358	22.0779	0.0275	23.966694	0.014600	23.412556	0.010000	22.638810	0.010000	22.066628	0.010000	21.920271	0.010000	21.711719	0.023600	21.346620	0.019200	21.246506	0.020000	321031000	0.200	9.53405	0.321754	3	K	-14.12	2.28	-3.74	1.74	0.00	-9.99	-7.59	2.24
020183618	VVDS-J022623.83-043541.3	36.5993306	-4.5948227	0.8926	4	22.0611	-99.9	-99.9	23.9634	0.0875	23.388	0.0526	22.8545	0.0401	22.0611	0.0317	23.908248	0.013900	23.472158	0.010000	23.002261	0.010000	22.181357	0.010000	21.930221	0.010000	21.518318	0.020100	21.320726	0.018900	21.035253	0.016800	227272000	0.300	9.92080	1.13038	3	K	-43.87	2.00	0.00	-9.99	0.00	-9.99	-19.37	5.22
020183626	VVDS-J022736.24-043537.6	36.9010246	-4.5937846	0.5338	4	22.5688	-99.9	-99.9	23.6634	0.0622	23.1501	0.0401	22.9299	0.0369	22.5688	0.024	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	9999980	0.500	8.69465	1.72083	4	K	-101.05	13.16	-183.18	15.26	0.00	-9.99	-66.99	5.71
020183644	VVDS-J022641.06-043540.5	36.6711054	-4.5946062	0.8297	2	22.8538	-99.9	-99.9	24.4802	0.1055	24.1313	0.0863	23.6284	0.0667	22.8538	0.0455	24.530477	0.024700	24.106442	0.011200	23.687260	0.010100	22.887772	0.010000	22.629445	0.013400	22.407875	0.041600	22.182260	0.038200	22.129603	0.041000	286119000	0.200	9.45048	0.393698	3	K	-23.27	1.12	-1.74	0.87	0.00	-9.99	-4.57	1.37
020183775	VVDS-J022758.14-043540.0	36.9922697	-4.5944517	0.5958	3	22.5991	-99.9	-99.9	24.0698	0.0762	23.5654	0.0535	22.9356	0.0395	22.5991	0.0308	24.242613	0.024600	23.728786	0.012500	23.012895	0.010000	22.539431	0.010000	22.395393	0.016500	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	286119000	0.400	9.41599	1.06922	-99.9	V	-23.67	2.22	-1.58	3.57	0.00	-9.99	-7.79	3.79
020183952	VVDS-J022552.70-043537.0	36.4696231	-4.5936159	0.7346	4	23.6296	-99.9	-99.9	24.8661	0.1205	24.6012	0.1039	23.969	0.0749	23.6296	0.094	24.788512	0.028600	24.545438	0.015400	24.097549	0.013300	23.611909	0.011700	23.428580	0.025800	24.722567	0.626600	23.222486	0.104600	23.223684	0.099200	180529000	0.200	8.83054	0.262936	4	K	-45.23	2.72	-54.60	10.84	0.00	-9.99	-9.31	7.58
020183995	VVDS-J022539.41-043538.1	36.4142429	-4.5939235	0.7177	4	22.8215	-99.9	-99.9	24.2827	0.1151	23.8685	0.0994	22.9437	0.0507	22.8215	0.0685	24.391294	0.020100	23.924316	0.010000	23.391432	0.010000	22.799179	0.010000	22.604906	0.011700	22.390010	0.066200	22.367608	0.048500	22.226555	0.039800	718701000	0.100	9.33995	0.0567531	3	K	-45.02	3.32	-28.40	8.07	0.00	-9.99	-16.19	4.91
020183997	VVDS-J022621.68-043538.8	36.5903497	-4.5941329	0.5844	3	22.1523	-99.9	-99.9	24.5202	0.126	23.3949	0.0528	22.7427	0.0382	22.1523	0.0285	24.831942	0.034900	23.750631	0.010000	22.851415	0.010000	22.214297	0.010000	21.996252	0.010000	21.416436	0.020700	21.018637	0.015800	20.729361	0.013500	286119000	0.400	9.75314	0.695171	2	V	-8.21	1.56	-3.87	3.69	0.00	-9.99	-5.18	2.61
020184119	VVDS-J022629.05-043538.1	36.6210425	-4.5939261	0.5911	4	21.7342	-99.9	-99.9	25.6275	0.2837	23.5624	0.0665	22.5863	0.0377	21.7342	0.0235	25.627348	0.080500	24.023458	0.012900	22.737561	0.010000	21.844857	0.010000	21.487521	0.010000	21.017818	0.014500	20.770126	0.013700	20.459553	0.011200	1800000000	0.100	10.0184	-0.826526	1	K	-1.16	1.99	-0.80	1.65	0.00	-9.99	-5.91	3.26
020184205	VVDS-J022749.90-043535.8	36.9579187	-4.593292	0.8039	3	23.1375	-99.9	-99.9	25.0829	0.2395	24.6827	0.1783	23.3802	0.0734	23.1375	0.0727	25.249460	0.047900	24.579414	0.017500	24.055454	0.014200	23.382777	0.010600	23.045960	0.019400	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	101518000	0.500	9.47907	1.34687	3	K	-101.34	6.44	-75.98	34.88	0.00	-9.99	-38.99	35.48
020184227	VVDS-J022811.26-043536.1	37.0469169	-4.5933745	0.7800	3	21.9379	-99.9	-99.9	23.7377	0.0645	23.1185	0.0419	22.642	0.0341	21.9379	0.0206	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	127804000	0.500	10.0414	1.75156	-99.9	V	-18.96	1.67	-15.51	5.62	0.00	-9.99	-2.76	2.19
020184297	VVDS-J022712.47-043534.8	36.801985	-4.5930273	0.6137	2	22.4442	-99.9	-99.9	24.6309	0.1269	24.1957	0.0965	23.1943	0.0528	22.4442	0.0359	25.732735	0.071200	24.396810	0.014200	23.272657	0.010000	22.488001	0.010000	22.153793	0.010000	21.438489	0.017700	21.157028	0.015300	20.833303	0.012800	2500000000	0.300	10.0451	0.239305	2	K	-8.80	2.11	-1.82	-2.00	0.00	-9.99	-2.50	2.78
020184370	VVDS-J022732.24-043536.0	36.8843522	-4.5933578	0.6028	4	23.5088	-99.9	-99.9	24.76	0.1271	24.471	0.1042	23.9092	0.0799	23.5088	0.0646	24.678394	0.030800	24.379640	0.015700	23.846855	0.012800	23.384590	0.011500	23.577013	0.033200	24.669371	0.368800	23.694423	0.161900	-99.900000	-99.900000	321031000	0.000	8.52824	-0.682490	-99.9	E	-56.12	9.24	-229.04	20.16	0.00	-9.99	-27.49	5.38
020184378	VVDS-J022739.31-043534.5	36.9138041	-4.5929223	0.8940	3	21.8426	-99.9	-99.9	23.2067	0.0523	22.8243	0.0374	22.6139	0.0348	21.8426	0.0192	23.230930	0.010000	22.889091	0.010000	22.615778	0.010000	21.861314	0.010000	21.651471	0.010000	21.490819	0.029900	21.391657	0.030500	21.202837	0.027800	227272000	0.200	9.82386	1.03344	-99.9	E	-30.61	0.85	0.00	-9.99	0.00	-9.99	-8.02	3.89
020184706	VVDS-J022713.00-043531.7	36.8042025	-4.5921537	0.6126	3	22.0807	-99.9	-99.9	25.4498	0.2078	24.1918	0.0916	23.1059	0.0465	22.0807	0.0257	26.647294	0.156400	24.720101	0.018100	23.302776	0.010000	22.234141	0.010000	21.879448	0.010000	21.341262	0.015300	20.937611	0.011800	20.695292	0.010600	1278050000	0.100	9.94352	-3.38559	1	K	-2.27	-2.00	-1.08	2.20	0.00	-9.99	-3.15	1.68
020184709	VVDS-J022727.07-043528.9	36.8628309	-4.591371	0.7272	2	23.9809	-99.9	-99.9	25.1403	0.1592	25.1285	0.1772	24.4486	0.1162	23.9809	0.0913	25.028394	0.035300	24.720556	0.018100	24.345810	0.017000	23.806428	0.014300	23.600271	0.029000	24.328119	0.232000	-99.900000	-99.900000	23.593506	0.150600	180529000	0.200	8.73112	0.163518	4	K	-18.58	6.51	-1.16	7.08	0.00	-9.99	-5.83	4.56
020184933	VVDS-J022539.31-043528.8	36.4138098	-4.5913386	0.7192	3	23.6066	-99.9	-99.9	25.5522	0.2598	25.0672	0.2226	24.0098	0.1126	23.6066	0.1271	26.790988	0.150900	25.672389	0.034500	24.708985	0.018700	23.880219	0.012100	23.569537	0.023200	23.526528	0.147800	22.439320	0.042500	22.388562	0.037700	321031000	0.400	9.37370	0.161401	3	V	-43.50	11.85	-96.90	32.14	0.00	-9.99	-36.70	15.84
020184979	VVDS-J022601.08-043530.1	36.504512	-4.5916992	0.6287	2	22.9657	-99.9	-99.9	24.1853	0.0642	23.6015	0.0428	23.353	0.0399	22.9657	0.0446	24.594630	0.029600	23.697906	0.010000	23.349033	0.010000	23.088652	0.010000	23.032830	0.022100	23.194567	0.194100	23.240954	0.133400	23.084300	0.108500	9999980	0.400	8.43227	1.45380	4	V	-8.17	2.54	-4.11	-2.00	0.00	-9.99	-16.13	6.69
020185069	VVDS-J022610.72-043532.2	36.544698	-4.592286	0.6793	2	23.1528	-99.9	-99.9	26.1606	0.5754	24.7445	0.1759	23.8805	0.1038	23.1528	0.0778	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	1800000000	0.000	9.47537	-6.09339	2	V	-35.40	11.28	-10.79	14.61	0.00	-9.99	-20.14	7.50
020185089	VVDS-J022626.61-043526.7	36.610885	-4.5907542	0.8945	2	23.7342	-99.9	-99.9	25.4987	0.2224	24.8083	0.1671	24.4158	0.1308	23.7342	0.1	25.671307	0.058600	25.151250	0.025400	24.630981	0.020800	23.850697	0.014100	23.529075	0.027000	22.975192	0.062000	23.024409	0.076100	22.690442	0.062200	227272000	0.300	9.28048	0.490058	3	K	-41.79	6.50	0.00	-9.99	0.00	-9.99	0.00	-9.99
020185128	VVDS-J022522.86-043529.5	36.345258	-4.5915329	0.8573	4	22.3469	-99.9	-99.9	23.7049	0.045	23.2682	0.0393	22.9449	0.0357	22.3469	0.0317	23.813739	0.013600	23.406875	0.010000	23.067102	0.010000	22.380001	0.010000	22.151091	0.010000	21.823802	0.030100	21.721491	0.025900	21.698656	0.026700	9999980	0.500	9.28934	2.31087	3	K	-53.77	3.63	-116.64	31.37	0.00	-9.99	-22.51	5.89
020185246	VVDS-J022525.94-043532.6	36.3581117	-4.5924059	0.5649	4	20.8322	-99.9	-99.9	22.6257	0.0267	21.9946	0.0202	21.2999	0.0146	20.8322	0.0128	22.955322	0.010000	22.268661	0.010000	21.430852	0.010000	20.927445	0.010000	20.766265	0.010000	20.450359	0.011300	20.107331	0.010000	19.873154	0.010000	286119000	0.300	9.98903	0.932252	3	V	-15.50	2.68	-5.80	1.68	0.00	-9.99	-23.16	3.87
020185322	VVDS-J022540.82-043525.7	36.4201211	-4.5904992	0.8250	4	23.5916	-99.9	-99.9	25.8083	0.2626	25.1727	0.1943	23.9185	0.0768	23.5916	0.0939	25.161611	0.040300	24.635099	0.016000	24.176471	0.013800	23.426160	0.010000	23.216315	0.020000	24.122958	0.354400	23.028574	0.086300	22.794033	0.067100	286119000	0.200	9.21970	0.162920	3	K	-35.04	2.42	-38.37	9.79	0.00	-9.99	-27.35	8.23
020185553	VVDS-J022625.28-043524.7	36.6053666	-4.590214	0.6829	3	22.6833	-99.9	-99.9	24.205	0.1669	23.8045	0.1024	23.0993	0.0628	22.6833	0.0516	24.278407	0.021600	23.945350	0.011100	23.412081	0.010000	22.893797	0.010000	22.805775	0.018500	22.849892	0.073800	22.560209	0.065800	22.280742	0.056700	227272000	0.200	9.12511	0.334693	4	V	-32.43	4.35	-8.14	13.69	0.00	-9.99	-1.40	7.66
020185588	VVDS-J022638.36-043531.1	36.6598532	-4.5919825	0.5220	4	21.4533	-99.9	-99.9	22.8961	0.0476	22.1415	0.0292	21.7801	0.0247	21.4533	0.0219	22.939224	0.010100	22.430063	0.010000	21.738631	0.010000	21.406654	0.010000	21.333502	0.010000	21.210636	0.023500	21.033769	0.023200	20.838945	0.021700	321031000	0.100	9.45276	0.240467	4	K	-41.90	2.52	-16.78	3.22	0.00	-9.99	-21.13	2.47
020185594	VVDS-J022745.12-043521.1	36.9380224	-4.5892039	0.6904	2	23.7065	-99.9	-99.9	27.2751	0.8626	25.212	0.1808	24.6162	0.1319	23.7065	0.0728	28.578542	0.739200	25.621046	0.032800	24.472370	0.015000	23.807234	0.011200	23.535210	0.021700	23.208584	0.169000	23.728635	0.360200	22.492523	0.092900	1015190000	0.000	9.02420	-3.16509	2	K	-6.03	3.78	-4.71	-2.00	0.00	-9.99	-0.05	4.83
